vmID,Read_Iops,Write_Iops,Read_Latency,Write_Latency,Memory,CPU_Cores,Location,B&R_Location,Cloud_%,OnPrem_%,Reliability_%,Cost_$,Policy_Num
VM-31,80,56,137,114,4096,36,Illinois,Missouri,21,79,74,45993,4
VM-37,54,72,82,102,6144,35,Texas,Maine,86,14,95,48145,4
VM-36,89,77,126,173,6144,45,Iowa,Mississippi,95,5,99,44398,4
VM-32,77,80,148,154,4096,36,Kentucky,Kentucky,34,66,87,41249,4
VM-33,65,54,165,106,6144,37,South Dakota,Kentucky,67,33,86,41294,4
VM-40,73,120,135,99,4096,38,Nebraska,Maine,76,24,87,45575,4
VM-31,115,90,174,156,5120,34,Ohio,Michigan,2,98,73,42373,4
VM-37,94,53,143,80,6144,38,Nevada,Connecticut,10,90,85,47736,4
VM-31,69,92,84,116,6144,30,Iowa,Texas,98,2,91,41903,4
VM-39,55,98,125,161,5120,45,Montana,Virginia,10,90,87,44082,4
VM-32,119,56,137,161,6144,40,Iowa,Louisiana,21,79,84,43606,4
VM-33,78,99,75,170,4096,39,Arizona,Mississippi,66,34,70,48499,4
VM-37,92,104,174,87,5120,39,South Carolina,Virginia,79,21,85,45682,4
VM-37,90,94,149,132,5120,33,Alabama,Alabama,45,55,80,44961,4
VM-40,76,56,166,116,5120,32,Michigan,West Virginia,28,72,99,47101,4
VM-34,89,74,171,95,6144,34,New Mexico,Hawaii,52,48,84,44008,4
VM-35,54,51,79,92,4096,45,Maine,North Dakota,28,72,72,49344,4
VM-38,52,63,156,99,4096,43,California,Wisconsin,35,65,98,44027,4
VM-38,108,123,174,161,6144,45,Indiana,Oklahoma,69,31,91,48678,4
VM-34,76,124,96,103,6144,32,Georgia,North Carolina,36,64,100,40482,4
VM-35,60,50,110,111,4096,38,Mississippi,Wyoming,53,47,75,42990,4
VM-36,85,101,149,145,5120,34,Virginia,Oklahoma,18,82,95,44326,4
VM-38,120,124,101,102,4096,43,Maryland,Delaware,3,97,98,40169,4
VM-31,85,72,117,122,5120,43,Maryland,Nebraska,8,92,90,47151,4
VM-40,61,64,83,121,5120,32,California,North Carolina,65,35,85,43969,4
VM-34,52,70,102,139,5120,40,Connecticut,Texas,89,11,72,48046,4
VM-39,118,74,91,117,4096,34,Illinois,Texas,66,34,77,49870,4
VM-33,124,68,157,162,6144,37,South Dakota,Idaho,21,79,87,44455,4
VM-39,68,84,139,160,4096,38,Ohio,Vermont,59,41,85,40792,4
VM-33,91,97,91,87,6144,38,Tennessee,Ohio,17,83,75,48940,4
VM-38,54,96,86,95,5120,44,Delaware,Tennessee,98,2,94,45329,4
VM-34,65,65,106,167,4096,38,Iowa,Idaho,33,67,93,43650,4
VM-34,52,109,140,117,4096,41,Alabama,Arizona,76,24,100,46117,4
VM-33,82,124,164,85,6144,32,Utah,Connecticut,99,1,85,42521,4
VM-40,115,113,151,81,5120,44,Georgia,Virginia,24,76,91,41661,4
VM-38,98,80,156,146,6144,38,Indiana,Pennsylvania,39,61,72,47189,4
VM-33,116,112,123,85,4096,43,Indiana,New Mexico,79,21,99,47751,4
VM-40,62,67,174,96,5120,33,Wisconsin,Michigan,34,66,73,46750,4
VM-37,114,120,79,106,6144,32,Iowa,Georgia,12,88,93,40134,4
VM-32,86,83,165,169,6144,41,Maine,New Jersey,59,41,89,40110,4
VM-40,52,116,149,162,4096,39,South Dakota,New Jersey,34,66,74,41524,4
VM-36,96,93,107,160,6144,31,Texas,Washington,9,91,92,46207,4
VM-32,91,61,170,75,6144,34,New York,Kansas,7,93,97,44367,4
VM-36,102,86,117,113,4096,44,Maine,Kentucky,61,39,82,49223,4
VM-35,101,101,106,77,6144,35,Wyoming,North Carolina,41,59,81,48312,4
VM-31,64,71,99,163,6144,39,Nevada,Alaska,73,27,77,47523,4
VM-39,99,84,99,80,4096,45,Oregon,Illinois,51,49,90,46792,4
VM-35,106,74,113,86,5120,39,Massachusetts,South Dakota,10,90,88,41166,4
VM-31,117,98,89,116,4096,42,Texas,Oklahoma,4,96,86,49561,4
VM-35,113,56,80,142,5120,37,Pennsylvania,New York,89,11,71,43390,4
VM-31,63,87,119,99,6144,31,Wyoming,Vermont,77,23,95,40132,4
VM-32,59,56,137,101,6144,43,New Jersey,New Mexico,66,34,73,49478,4
VM-38,109,56,95,78,6144,36,Mississippi,Washington,4,96,87,45278,4
VM-31,79,71,154,92,5120,36,Indiana,Missouri,71,29,71,40464,4
VM-34,66,119,106,144,6144,32,Kansas,Georgia,87,13,93,43217,4
VM-32,55,102,152,116,6144,39,North Dakota,New York,2,98,97,40095,4
VM-36,113,84,175,108,6144,44,New York,Wyoming,56,44,83,41100,4
VM-40,106,69,108,115,4096,40,New Jersey,Idaho,22,78,84,48726,4
VM-34,94,110,92,135,4096,39,Maryland,New Jersey,54,46,90,40441,4
VM-38,89,70,143,118,5120,30,Illinois,South Dakota,37,63,73,43182,4
VM-39,92,115,88,134,6144,35,Oklahoma,Tennessee,76,24,77,44024,4
VM-32,83,59,141,142,4096,43,Alabama,Mississippi,43,57,100,49675,4
VM-35,104,95,110,82,4096,40,Maine,Arizona,24,76,80,43630,4
VM-33,81,68,132,143,5120,41,Arizona,Connecticut,76,24,93,42056,4
VM-35,77,110,116,151,5120,35,Maine,Massachusetts,81,19,80,42230,4
VM-32,72,61,143,121,5120,45,Washington,Oklahoma,77,23,91,46391,4
VM-35,50,101,161,127,4096,37,Georgia,Wyoming,85,15,72,41557,4
VM-38,86,73,126,130,6144,33,Wisconsin,Kansas,31,69,96,42615,4
VM-31,52,92,117,128,5120,39,Pennsylvania,North Dakota,50,50,86,49467,4
VM-36,65,109,117,110,4096,44,Hawaii,Maine,77,23,87,42067,4
VM-38,102,112,149,164,5120,42,Connecticut,Minnesota,26,74,94,41834,4
VM-33,96,122,162,79,4096,36,Florida,Colorado,67,33,78,44799,4
VM-33,107,56,134,121,5120,30,New Mexico,Maine,17,83,78,41741,4
VM-38,77,54,150,76,4096,40,New Mexico,Rhode Island,75,25,96,47306,4
VM-39,69,92,105,81,4096,40,Missouri,Rhode Island,93,7,81,40849,4
VM-32,68,102,99,126,6144,32,Delaware,New Jersey,96,4,84,40144,4
VM-35,76,77,131,114,6144,32,Arizona,Texas,26,74,75,49619,4
VM-36,50,85,122,114,4096,43,Maine,New Mexico,70,30,86,47155,4
VM-34,56,91,118,103,5120,44,Colorado,North Dakota,65,35,70,47576,4
VM-32,81,65,137,151,5120,43,Hawaii,Utah,79,21,72,43372,4
VM-33,92,57,102,131,5120,38,South Carolina,South Carolina,95,5,85,49787,4
VM-38,101,106,174,160,4096,42,Oregon,Louisiana,20,80,84,46009,4
VM-36,101,70,172,112,5120,31,Oregon,Arizona,71,29,79,49426,4
VM-33,69,96,96,86,5120,41,Idaho,Florida,86,14,76,49982,4
VM-34,56,108,109,82,5120,32,Maine,North Dakota,75,25,86,44316,4
VM-33,108,76,102,143,5120,39,Montana,Kansas,71,29,78,40751,4
VM-34,104,95,93,154,5120,42,Indiana,Delaware,95,5,74,49957,4
VM-40,89,64,100,146,5120,31,Alaska,Connecticut,62,38,93,47825,4
VM-33,95,105,82,90,4096,34,Nebraska,Wisconsin,85,15,92,43913,4
VM-36,77,77,121,121,5120,45,California,North Carolina,57,43,92,40953,4
VM-40,113,81,103,82,5120,42,Arkansas,Texas,28,72,79,48475,4
VM-40,63,96,81,163,6144,40,South Dakota,Montana,10,90,97,43619,4
VM-32,57,72,90,117,6144,45,Alaska,Rhode Island,12,88,100,40985,4
VM-36,76,69,79,175,5120,30,Texas,Maryland,74,26,91,45979,4
VM-33,113,72,80,106,6144,32,North Dakota,Hawaii,97,3,90,48147,4
VM-35,97,52,88,140,4096,39,New Hampshire,Illinois,34,66,97,45785,4
VM-38,112,68,155,165,5120,36,Wyoming,Minnesota,43,57,81,43305,4
VM-35,53,81,149,143,5120,35,Wyoming,Alabama,12,88,70,48696,4
VM-36,60,125,142,164,5120,41,West Virginia,Minnesota,58,42,84,40575,4
VM-33,100,87,155,173,5120,40,Alaska,Hawaii,86,14,77,40848,4
VM-39,81,97,120,111,5120,45,Oregon,Arkansas,34,66,95,43049,4
VM-33,80,95,159,132,6144,31,New Mexico,Connecticut,31,69,71,48741,4
VM-33,67,54,96,143,6144,34,Delaware,Louisiana,97,3,94,46742,4
VM-39,102,58,169,164,6144,44,Connecticut,Connecticut,14,86,77,45093,4
VM-31,112,53,171,138,5120,34,South Dakota,Arizona,27,73,87,47746,4
VM-36,79,78,158,156,5120,44,Rhode Island,Maine,23,77,100,44573,4
VM-35,118,70,138,138,5120,40,Nevada,Mississippi,16,84,80,43508,4
VM-40,88,108,100,98,5120,45,Maine,Indiana,47,53,98,48069,4
VM-35,55,117,85,79,6144,42,Missouri,Rhode Island,88,12,86,45398,4
VM-34,76,55,146,98,6144,35,New Mexico,Hawaii,40,60,86,46723,4
VM-37,114,73,168,95,6144,34,Ohio,North Carolina,45,55,98,44790,4
VM-31,95,119,160,150,4096,38,Illinois,Minnesota,48,52,93,48286,4
VM-34,74,68,118,131,4096,37,New York,Massachusetts,98,2,86,43952,4
VM-39,79,90,114,113,4096,39,South Carolina,Nevada,49,51,85,46919,4
VM-39,125,67,170,86,5120,45,Montana,California,85,15,90,44363,4
VM-39,93,99,84,172,4096,42,Florida,California,86,14,78,49819,4
VM-39,58,103,113,124,5120,44,Maryland,West Virginia,57,43,74,44755,4
VM-37,82,90,153,125,4096,39,California,New York,97,3,87,46298,4
VM-31,114,80,139,81,4096,30,South Dakota,Delaware,95,5,98,45746,4
VM-40,77,69,173,77,4096,30,Arizona,Minnesota,86,14,71,40443,4
VM-36,100,93,131,101,6144,44,Kentucky,New York,33,67,70,49378,4
VM-36,59,82,148,94,6144,34,Virginia,Illinois,4,96,91,40105,4
VM-34,69,70,144,155,5120,33,Florida,Alaska,89,11,78,42022,4
VM-40,77,116,105,119,4096,31,New Hampshire,Tennessee,16,84,86,43844,4
VM-36,79,119,107,134,6144,30,New Mexico,Ohio,31,69,96,42029,4
VM-36,79,92,116,93,6144,30,Tennessee,Minnesota,33,67,99,43312,4
VM-38,104,93,168,96,6144,33,New Mexico,Arizona,24,76,89,44118,4
VM-39,65,86,149,94,5120,38,Indiana,Arizona,67,33,78,47146,4
VM-38,113,89,80,150,4096,40,Massachusetts,Pennsylvania,78,22,77,43199,4
VM-36,77,105,107,124,6144,42,New York,Nebraska,63,37,81,47882,4
VM-37,107,78,157,97,6144,38,Kansas,Texas,9,91,94,44027,4
VM-39,74,68,145,166,5120,41,New Jersey,Maine,5,95,93,49573,4
VM-37,74,67,109,148,5120,41,Virginia,Pennsylvania,64,36,85,46462,4
VM-33,114,107,158,107,4096,43,Arizona,Kentucky,51,49,97,44470,4
VM-40,89,77,120,105,5120,42,Minnesota,Utah,57,43,95,44332,4
VM-33,115,124,100,82,6144,32,Mississippi,Nebraska,61,39,89,41740,4
VM-38,109,60,167,168,5120,36,California,Arkansas,93,7,91,43608,4
VM-35,65,73,123,94,5120,32,Kentucky,Indiana,66,34,98,41252,4
VM-37,118,122,174,157,5120,43,Nebraska,South Carolina,24,76,84,44653,4
VM-34,74,120,150,78,5120,35,Pennsylvania,Arizona,14,86,92,49961,4
VM-31,61,100,166,101,5120,45,Hawaii,Florida,68,32,84,44853,4
VM-36,77,71,143,107,6144,37,Rhode Island,Vermont,1,99,97,46004,4
VM-40,123,109,151,91,4096,31,Oklahoma,Ohio,75,25,70,48323,4
VM-35,95,117,77,112,4096,45,Illinois,West Virginia,99,1,81,45528,4
VM-36,116,73,173,152,5120,43,Louisiana,Florida,70,30,72,46786,4
VM-32,78,75,134,89,5120,39,South Dakota,Utah,29,71,88,45415,4
VM-35,79,61,118,156,6144,39,Massachusetts,Tennessee,24,76,77,49350,4
VM-38,122,74,91,92,6144,44,California,Maine,96,4,76,47618,4
VM-36,108,70,104,92,5120,40,Oregon,Montana,52,48,91,43037,4
VM-31,103,79,115,117,5120,45,West Virginia,Georgia,96,4,83,46666,4
VM-35,89,88,92,160,5120,37,Maine,Alaska,7,93,92,43073,4
VM-31,104,86,123,101,4096,36,Colorado,Wyoming,70,30,72,46542,4
VM-39,117,118,75,118,6144,34,South Carolina,Colorado,90,10,89,42239,4
VM-33,115,110,78,109,5120,34,Missouri,Idaho,19,81,95,48202,4
VM-33,107,72,144,114,4096,38,Georgia,New Mexico,91,9,80,47692,4
VM-36,52,117,112,136,4096,36,Nebraska,Rhode Island,41,59,93,44203,4
VM-39,54,76,162,146,4096,32,Wisconsin,Montana,41,59,79,49792,4
VM-35,87,125,164,133,6144,31,Vermont,Georgia,24,76,82,49587,4
VM-37,93,115,129,82,6144,43,Washington,Nebraska,59,41,91,44303,4
VM-35,92,105,127,163,4096,41,Wyoming,Tennessee,25,75,88,48037,4
VM-33,82,64,159,162,4096,38,California,Ohio,32,68,96,47245,4
VM-39,85,73,124,90,6144,43,Ohio,Missouri,46,54,86,44541,4
VM-31,74,79,81,135,4096,33,Idaho,Illinois,78,22,87,42781,4
VM-34,84,110,110,111,5120,36,Indiana,Wyoming,41,59,89,40153,4
VM-40,74,81,171,139,5120,33,South Carolina,Kentucky,38,62,71,40098,4
VM-39,92,71,135,106,5120,32,Hawaii,Idaho,38,62,77,41264,4
VM-31,124,59,114,149,6144,40,Wisconsin,Ohio,29,71,100,47443,4
VM-32,119,77,104,99,5120,39,New York,Wyoming,20,80,100,40091,4
VM-35,70,56,152,173,4096,43,Missouri,Michigan,25,75,92,44950,4
VM-34,81,112,75,170,5120,31,Arizona,Oregon,8,92,93,43470,4
VM-37,56,108,117,93,6144,37,Hawaii,Connecticut,51,49,98,43431,4
VM-38,94,92,110,166,4096,34,Kentucky,Iowa,30,70,76,45402,4
VM-32,74,74,76,161,6144,32,New York,Arkansas,20,80,99,45288,4
VM-35,96,88,118,143,6144,37,Alaska,Mississippi,70,30,87,40017,4
VM-33,110,117,175,79,4096,44,Indiana,Alaska,82,18,70,42994,4
VM-31,107,119,111,175,6144,44,New Jersey,New York,56,44,72,49398,4
VM-37,117,96,125,172,4096,30,Alabama,Nevada,81,19,91,41311,4
VM-39,109,113,163,174,5120,43,Oklahoma,Colorado,91,9,88,49956,4
VM-36,59,77,116,130,6144,38,Florida,Indiana,82,18,75,41457,4
VM-35,99,74,103,119,4096,30,Alabama,Illinois,33,67,70,44677,4
VM-38,93,51,83,100,6144,35,Oklahoma,Florida,25,75,90,49118,4
VM-37,86,64,149,161,5120,44,Idaho,Iowa,43,57,96,47584,4
VM-34,121,62,135,175,4096,39,Wisconsin,North Dakota,98,2,77,48076,4
VM-40,77,111,132,153,5120,38,Utah,Tennessee,68,32,70,47809,4
VM-32,112,83,106,133,4096,35,Arizona,Montana,2,98,82,47840,4
VM-31,97,118,137,100,4096,32,Alabama,California,40,60,90,48385,4
VM-36,94,65,171,81,5120,37,Tennessee,West Virginia,59,41,92,43373,4
VM-39,119,80,114,141,6144,38,Nebraska,Alaska,54,46,85,42043,4
VM-32,63,79,168,82,4096,30,New York,Kentucky,4,96,82,41262,4
VM-38,84,112,80,134,5120,33,Maine,Arizona,46,54,75,43130,4
VM-32,122,96,85,95,6144,34,Louisiana,Mississippi,89,11,95,45291,4
VM-40,101,93,162,161,4096,35,Mississippi,Mississippi,96,4,85,41740,4
VM-35,87,78,103,132,4096,45,Maine,California,32,68,99,43595,4
VM-40,52,119,136,170,5120,31,Massachusetts,Maryland,46,54,82,44719,4
VM-33,120,103,117,150,6144,31,Utah,North Dakota,50,50,71,48603,4
VM-39,96,98,88,167,4096,40,Michigan,Nebraska,62,38,76,43111,4
VM-33,59,103,94,107,6144,33,Ohio,Ohio,24,76,92,46778,4
VM-38,82,95,155,122,6144,38,Oklahoma,Louisiana,89,11,92,45522,4
VM-35,51,71,126,97,4096,35,Mississippi,Georgia,14,86,79,49887,4
VM-31,75,104,157,121,5120,36,Montana,New Mexico,36,64,91,43795,4
VM-33,123,64,152,118,5120,37,Florida,Illinois,16,84,78,45333,4
VM-36,79,108,163,97,5120,30,Mississippi,Arkansas,64,36,91,42404,4
VM-37,97,70,150,127,5120,33,Arkansas,Arkansas,17,83,94,47603,4
VM-33,110,67,101,115,5120,43,Hawaii,South Dakota,92,8,75,44514,4
VM-34,125,122,171,117,4096,43,Oklahoma,Delaware,32,68,71,42849,4
VM-34,62,86,162,134,5120,41,West Virginia,West Virginia,35,65,74,44643,4
VM-35,75,90,131,126,6144,38,Nebraska,Oklahoma,82,18,94,44637,4
VM-37,90,115,173,125,5120,39,Alabama,Missouri,57,43,74,45789,4
VM-34,106,103,128,165,4096,44,California,Kentucky,24,76,79,47870,4
VM-39,58,111,92,137,4096,38,Illinois,Utah,20,80,72,40807,4
VM-40,123,119,100,85,4096,30,California,Virginia,50,50,78,42192,4
VM-38,109,60,128,166,5120,44,South Dakota,Vermont,14,86,75,45887,4
VM-39,72,58,119,93,6144,45,Wisconsin,North Dakota,57,43,71,40637,4
VM-40,123,108,114,137,4096,35,Pennsylvania,Massachusetts,40,60,86,48056,4
VM-32,90,57,101,106,4096,39,Arkansas,Idaho,44,56,78,40574,4
VM-39,72,50,102,168,4096,40,Maine,Ohio,27,73,76,41481,4
VM-39,95,91,173,133,6144,41,Tennessee,Vermont,95,5,86,44198,4
VM-32,80,104,97,171,5120,43,Louisiana,Iowa,39,61,84,44156,4
VM-37,113,50,133,122,4096,44,Maryland,Missouri,96,4,87,42509,4
VM-35,86,99,94,143,5120,44,California,Wyoming,65,35,74,40088,4
VM-34,108,116,139,169,4096,30,Texas,North Carolina,91,9,82,46990,4
VM-36,111,106,146,169,4096,44,Wisconsin,Michigan,24,76,95,44736,4
VM-32,63,82,78,82,5120,37,Alaska,Vermont,49,51,84,42757,4
VM-33,87,65,109,98,4096,30,Maine,Kansas,13,87,80,46251,4
VM-39,56,69,115,165,6144,39,South Dakota,Missouri,56,44,87,43789,4
VM-34,103,71,95,162,6144,45,Illinois,North Carolina,4,96,73,46209,4
VM-35,65,52,93,114,6144,41,Maine,Kansas,98,2,94,48284,4
VM-36,51,97,128,75,5120,34,Minnesota,Virginia,50,50,86,41244,4
VM-31,93,82,102,144,6144,44,New York,Maryland,23,77,80,47851,4
VM-33,116,71,159,91,4096,44,Nebraska,Oklahoma,31,69,83,46503,4
VM-31,120,108,115,100,6144,41,Utah,North Carolina,23,77,71,48304,4
VM-36,77,72,154,126,6144,39,Utah,Indiana,76,24,99,43799,4
VM-37,75,125,132,160,4096,35,Minnesota,Maine,92,8,80,40745,4
VM-37,106,96,92,172,6144,36,Maryland,Massachusetts,18,82,86,47120,4
VM-37,64,96,119,75,6144,41,Utah,South Dakota,38,62,73,46352,4
VM-31,124,124,100,166,4096,36,West Virginia,Connecticut,23,77,76,46004,4
VM-32,61,65,168,171,6144,32,Wisconsin,Arizona,14,86,97,40036,4
VM-36,60,80,170,83,6144,41,Delaware,Ohio,90,10,97,43223,4
VM-33,94,81,92,130,4096,39,Mississippi,Illinois,1,99,71,45563,4
VM-34,98,64,130,175,5120,44,North Dakota,Maine,8,92,85,40836,4
VM-34,60,106,107,111,4096,40,Utah,South Carolina,35,65,76,46861,4
VM-34,125,87,143,171,4096,45,Alabama,Louisiana,45,55,94,49515,4
VM-39,77,51,139,99,5120,32,Michigan,Delaware,77,23,72,42276,4
VM-35,112,123,131,107,5120,35,Missouri,West Virginia,47,53,80,45566,4
VM-31,72,55,107,106,5120,40,Washington,Virginia,53,47,97,47225,4
VM-40,86,77,158,144,5120,39,Maine,Washington,91,9,97,43907,4
VM-38,99,68,99,134,5120,32,Idaho,Colorado,16,84,85,47110,4
VM-32,69,57,123,151,5120,36,Montana,Arizona,6,94,72,46686,4
VM-31,81,82,124,76,4096,42,New York,Utah,93,7,83,47407,4
VM-33,105,81,103,152,5120,37,New York,Ohio,53,47,89,49794,4
VM-34,54,93,110,152,6144,37,Florida,New Mexico,84,16,93,46166,4
VM-40,65,50,128,94,4096,33,Alabama,Wisconsin,92,8,71,47486,4
VM-34,90,94,99,77,6144,41,Colorado,Arizona,54,46,100,42837,4
VM-31,85,103,108,148,4096,31,Alaska,Michigan,54,46,77,44194,4
VM-37,125,64,160,75,5120,35,New Hampshire,Massachusetts,25,75,89,48536,4
VM-40,59,109,81,102,6144,37,Nevada,Michigan,90,10,76,49650,4
VM-33,98,107,119,154,4096,42,Alaska,Wyoming,38,62,80,45131,4
VM-33,103,111,114,76,4096,31,Rhode Island,Idaho,33,67,85,41960,4
VM-39,79,63,155,106,4096,37,New York,Pennsylvania,56,44,99,40095,4
VM-35,92,121,147,111,4096,34,Nebraska,Kansas,62,38,74,44139,4
VM-39,69,68,154,86,4096,45,South Carolina,Missouri,76,24,90,40894,4
VM-31,116,80,140,160,4096,36,Louisiana,Vermont,7,93,94,43022,4
VM-35,81,77,174,79,5120,42,Iowa,North Carolina,63,37,84,41237,4
VM-40,107,86,101,128,4096,41,Texas,Tennessee,31,69,80,49692,4
VM-40,60,89,94,76,6144,41,New Mexico,Hawaii,82,18,77,43678,4
VM-35,98,108,148,92,4096,31,New York,Utah,84,16,80,45182,4
VM-34,76,124,131,119,6144,38,South Dakota,Wyoming,55,45,91,41580,4
VM-39,113,92,163,122,4096,38,Wisconsin,Louisiana,61,39,72,47035,4
VM-31,94,123,167,160,6144,35,Nebraska,Oregon,92,8,89,41693,4
VM-36,78,74,98,158,4096,39,Oregon,Florida,20,80,94,45060,4
VM-35,58,95,125,81,6144,35,Mississippi,Minnesota,20,80,85,46429,4
VM-32,112,105,137,155,6144,38,Wisconsin,Virginia,1,99,73,40951,4
VM-31,51,113,107,105,6144,38,Arkansas,Texas,20,80,91,46786,4
VM-38,86,97,164,151,4096,40,Oregon,Rhode Island,82,18,99,41083,4
VM-36,111,56,116,132,4096,36,Montana,West Virginia,18,82,93,49339,4
VM-39,107,113,113,116,5120,34,South Carolina,Alabama,46,54,94,43221,4
VM-37,87,114,141,94,5120,34,North Carolina,Arkansas,15,85,73,48354,4
VM-34,117,70,110,90,5120,37,Alabama,Georgia,53,47,86,43285,4
VM-35,97,60,154,107,4096,34,New Hampshire,New Mexico,29,71,82,48009,4
VM-38,108,55,76,150,6144,37,Oregon,Missouri,55,45,89,44023,4
VM-32,62,113,114,90,5120,44,North Dakota,Mississippi,97,3,100,47815,4
VM-37,123,104,104,117,5120,45,Arkansas,South Carolina,66,34,84,43768,4
VM-31,114,65,82,140,6144,36,Oklahoma,Alabama,36,64,78,43011,4
VM-40,51,57,132,90,4096,44,Delaware,New York,78,22,82,40584,4
VM-32,106,122,105,139,4096,31,Florida,Wyoming,65,35,90,49088,4
VM-38,90,123,89,138,4096,37,Florida,New Mexico,21,79,95,43672,4
VM-36,81,106,139,78,6144,34,Massachusetts,Massachusetts,35,65,77,47351,4
VM-32,65,100,86,107,5120,30,Washington,Idaho,79,21,99,48919,4
VM-39,112,67,175,129,6144,43,Alaska,Connecticut,93,7,80,41727,4
VM-39,125,68,147,103,5120,37,Maine,Idaho,95,5,90,40448,4
VM-33,118,98,84,162,5120,32,South Dakota,Massachusetts,11,89,71,40841,4
VM-34,65,65,160,124,5120,30,Washington,Massachusetts,10,90,95,42857,4
VM-37,110,100,123,133,4096,38,Wisconsin,Louisiana,87,13,93,49371,4
VM-33,84,53,149,173,5120,43,Arizona,Colorado,92,8,99,46289,4
VM-34,125,99,99,111,4096,45,Rhode Island,South Carolina,80,20,76,45900,4
VM-40,89,106,173,163,6144,43,Arizona,California,29,71,70,47491,4
VM-39,107,74,105,144,4096,45,North Dakota,South Dakota,87,13,75,47745,4
VM-35,69,73,127,95,6144,39,Delaware,Connecticut,34,66,84,44897,4
VM-38,72,54,166,150,5120,30,Rhode Island,Florida,41,59,90,40663,4
VM-35,91,53,104,159,6144,34,Wyoming,Illinois,70,30,88,49870,4
VM-32,58,96,119,168,4096,32,Iowa,South Carolina,15,85,73,48603,4
VM-33,71,73,148,108,4096,42,Oklahoma,New Jersey,95,5,83,41222,4
VM-31,100,113,152,123,5120,44,Rhode Island,Mississippi,26,74,77,48138,4
VM-32,110,52,174,95,6144,30,Missouri,Michigan,48,52,87,44709,4
VM-34,50,78,165,166,4096,45,Ohio,Kansas,31,69,95,43924,4
VM-32,74,77,120,160,6144,32,Alabama,Hawaii,16,84,73,45650,4
VM-36,117,52,81,75,5120,37,Rhode Island,New Mexico,27,73,90,49184,4
VM-32,115,54,164,99,4096,35,Arkansas,Virginia,4,96,79,48695,4
VM-31,55,65,102,117,4096,45,Delaware,Utah,39,61,99,45140,4
VM-34,68,114,164,170,5120,37,North Dakota,Wisconsin,96,4,80,44859,4
VM-38,123,74,100,162,6144,34,Georgia,North Carolina,50,50,88,46798,4
VM-37,61,50,94,79,5120,44,Minnesota,Illinois,36,64,94,49199,4
VM-32,114,77,158,170,4096,34,Hawaii,Florida,7,93,80,45138,4
VM-38,118,106,97,123,4096,45,Alabama,Michigan,19,81,72,40766,4
VM-36,116,123,165,139,6144,40,Oklahoma,Missouri,26,74,90,41178,4
VM-35,61,53,133,143,6144,42,Colorado,Pennsylvania,3,97,88,43726,4
VM-39,52,89,166,94,4096,37,California,Maryland,89,11,86,41433,4
VM-40,78,75,97,87,6144,33,Illinois,Maine,78,22,77,45936,4
VM-37,111,62,130,167,5120,41,Wyoming,Texas,12,88,88,47919,4
VM-40,115,95,112,127,5120,35,New Jersey,Vermont,35,65,95,49245,4
VM-37,89,117,131,82,6144,35,Rhode Island,New Jersey,96,4,86,41998,4
VM-33,82,121,98,124,4096,41,Ohio,Maine,55,45,70,46190,4
VM-33,111,95,99,93,4096,33,Utah,Vermont,8,92,87,46004,4
VM-32,94,103,141,103,4096,32,Florida,Arizona,77,23,86,44439,4
VM-35,102,72,167,96,4096,39,Delaware,New Mexico,49,51,95,48209,4
VM-31,62,103,152,150,6144,44,Ohio,Alabama,94,6,89,43813,4
VM-34,88,92,158,125,4096,40,Kentucky,Tennessee,35,65,77,47455,4
VM-38,64,81,171,161,5120,33,Massachusetts,New York,34,66,70,43418,4
VM-35,52,125,118,75,4096,32,Illinois,Nevada,61,39,98,44487,4
VM-40,120,112,97,120,5120,32,Vermont,South Carolina,8,92,81,41359,4
VM-36,57,93,90,163,4096,41,Wyoming,Ohio,86,14,93,45873,4
VM-36,99,122,175,114,6144,34,South Carolina,Nevada,87,13,89,41476,4
VM-31,114,89,84,154,6144,40,New Mexico,Nevada,74,26,81,49851,4
VM-40,63,93,90,130,4096,40,Massachusetts,Pennsylvania,37,63,98,47373,4
VM-34,108,113,100,146,6144,30,Oklahoma,Tennessee,24,76,79,48548,4
VM-37,123,68,128,164,6144,30,Texas,Virginia,3,97,79,44332,4
VM-36,90,60,84,116,5120,35,South Dakota,Nebraska,78,22,78,42154,4
VM-40,69,95,107,93,5120,33,West Virginia,South Dakota,79,21,92,43814,4
VM-33,95,56,146,118,4096,39,Nevada,Michigan,7,93,98,41797,4
VM-31,62,69,107,87,4096,39,Florida,Vermont,88,12,70,49123,4
VM-37,84,124,101,169,4096,31,Arkansas,Hawaii,46,54,70,45426,4
VM-31,77,62,145,168,4096,30,West Virginia,Utah,64,36,92,41598,4
VM-37,50,95,138,171,5120,34,Florida,New Mexico,91,9,78,40652,4
VM-39,88,114,121,175,4096,32,Alabama,Alaska,52,48,94,43601,4
VM-31,50,103,102,154,4096,35,Iowa,Massachusetts,49,51,80,43986,4
VM-36,64,97,154,153,6144,30,California,New Jersey,95,5,86,43335,4
